0.250,0.070
xxx,xxx
0.375,1.008
0.751,1.375
1.619,2.125
0.744,1.375
0.375,1.008
0.994,1.133
0.368,0.883
2.500,2.500
0.751,0.883
0.243,0.883
0.626,0.883
0.243,0.883
0.375,0.883
1.751,1.250
1.243,1.250
0.751,0.883
0.876,1.375
0.736,0.867
0.736,0.875
1.110,1.625
2.993,2.492
0.986,1.125
0.360,0.992
0.242,0.867
0.235,0.875
0.360,0.992
0.180,0.820
0.305,0.945
0.431,1.062
0.813,1.445
0.187,0.812
0.305,0.945
0.790,1.414
0.157,0.797
0.282,0.914
0.665,1.297
0.157,0.789
0.157,0.789
0.415,1.047
1.039,1.047
0.283,0.914
0.415,1.047
1.290,1.039
0.533,1.164
0.415,1.047
1.314,1.953
0.571,1.203
xxx,xxx
